case_idx,query_field,query,target_path,target_in_index,category,hit_top5,rank,result_paths
318,simple_task_zh,我想开启或关闭所有以太网网络的实时统计功能。,CAPLFunctions/IP/Functions/CAPLfunctionEthDisableStatisticsOfAllNetworks.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/IP/Functions/CAPLfunctionEthDisableStatisticsOfAllNetworks.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthDisableStatisticsOfNetwork.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthDisableStatisticsOfPort.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthResetStatisticsOfAllNetworks.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthResetStatisticsOfNetwork.md', 'CAPLFunctions/IP/Objects/CAPLfunctionEth.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthResetStatistics.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthResetStatisticsOfPort.md', 'CANoeCANalyzer/Ethernet/Procedures/StartOverview.md', 'CAPLFunctions/FlexRay/Functions/CAPLfunctionFREnableStatistics.md', 'CANoeCANalyzer/AFDX/windows/afdxStatisticWnd/afdxStatisticWndViews.md', 'CANoeCANalyzer/Ribbon/File/Options/BussystemsProtocols/BussystemsProtocolsEthernet.md', 'CAPLFunctions/IP/EventProcedures/CAPLfunctionOnEthernetStatus.md', 'CAPLFunctions/CAN/Functions/CAPLfunctionCanResetStatistics.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthGetRxPacketRate.md']"
318,complex_task_zh,我现在需要对测试过程中的性能开销进行管理。任务是通过脚本中的一条指令，控制底层架构对所有端口流量统计数据的处理开关。我希望通过这种方式在进行压力测试时减少不必要的计算，而不影响系统的主要显示内容。,CAPLFunctions/IP/Functions/CAPLfunctionEthDisableStatisticsOfAllNetworks.md,True,查询具体的函数/方法,True,13.0,"['CANoeCANalyzer/Windows/Trace/TraceWindowPerformance.md', 'CANoeCANalyzer/Performance/PerformanceProblems.md', 'CANoeCANalyzer/Ribbon/File/Options/Measurement/MeasurementPerformance.md', 'CANoeCANalyzer/FunctionBlocks/help_block.md', 'COMInterface/Objects/COMObjectPerformance.md', 'CANoeCANalyzer/Performance/HighBusloadWorking.md', 'CANoeCANalyzer/Performance/HighBusloadBehavior.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthDisableStatisticsOfPort.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthDisableStatisticsOfNetwork.md', 'CANoeCANalyzer/Performance/PerformanceOptimization.md', 'CANoeCANalyzer/FlexRay/FRHowTo/FRHowToHandleOverloadSituations.md', 'CANoeCANalyzer/Car2x/procedures/c2xProceduresOther/v2xPerformanceOptimization.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthDisableStatisticsOfAllNetworks.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthResetStatisticsOfNetwork.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthResetStatisticsOfPort.md']"
318,simple_task_en,I want to enable or disable the real-time statistics for all Ethernet networks.,CAPLFunctions/IP/Functions/CAPLfunctionEthDisableStatisticsOfAllNetworks.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/IP/Functions/CAPLfunctionEthDisableStatisticsOfAllNetworks.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthDisableStatisticsOfNetwork.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthDisableStatisticsOfPort.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthResetStatisticsOfAllNetworks.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthResetStatisticsOfNetwork.md', 'CAPLFunctions/IP/Objects/CAPLfunctionEth.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthResetStatisticsOfPort.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthResetStatistics.md', 'Shared/SystemVariables/SysVarStatisticsEthernet.md', 'CAPLFunctions/FlexRay/Functions/CAPLfunctionFREnableStatistics.md', 'CANoeCANalyzer/AFDX/windows/afdxStatisticWnd/afdxStatisticWndViews.md', 'CANoeCANalyzer/Ribbon/File/Options/BussystemsProtocols/BussystemsProtocolsEthernet.md', 'CAPLFunctions/IP/EventProcedures/CAPLfunctionOnEthernetStatus.md', 'CAPLFunctions/CAN/Functions/CAPLfunctionCanResetStatistics.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthGetRxPacketRate.md']"
318,complex_task_en,I need to manage the performance overhead during the testing process. The task is to control the processing switch for traffic statistics data across all ports through a single instruction in the script. I want to reduce unnecessary calculations during stress testing without affecting the main display of the system.,CAPLFunctions/IP/Functions/CAPLfunctionEthDisableStatisticsOfAllNetworks.md,True,查询具体的函数/方法,True,7.0,"['CAPLFunctions/IP/Functions/CAPLfunctionEthDisableStatisticsOfPort.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthDisableStatisticsOfNetwork.md', 'CANoeCANalyzer/AFDX/procedures/afdxMonitoringAfdxSwitch.md', 'CANoeCANalyzer/Windows/Trace/TraceWindowPerformance.md', 'CANoeCANalyzer/Performance/HighBusloadWorking.md', 'CANoeCANalyzer/Ribbon/File/Options/Measurement/MeasurementPerformance.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthDisableStatisticsOfAllNetworks.md', 'CANoeCANalyzer/FlexRay/FRHowTo/FRHowToHandleOverloadSituations.md', 'CANoeCANalyzer/Performance/HighBusloadBehavior.md', 'CANoeCANalyzer/Windows/BusStatistic/BusStatisticWindow.md', 'CANoeCANalyzer/FunctionBlocks/help_block.md', 'CAPLFunctions/CANstress/CAPLfunctionsCANstressMainTestFunctionExample.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthResetStatisticsOfPort.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthResetStatisticsOfNetwork.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthResetStatisticsOfAllNetworks.md']"
319,simple_task_zh,我想设置车联网数据包中某个特定协议字段的整数值。,CAPLFunctions/Car2x/Functions/CAPLfunctionC2xSetTokenInt.md,True,查询具体的函数/方法,True,12.0,"['CAPLFunctions/IP/Methods/CAPLfunctionGetInt64.md', 'CAPLFunctions/IP/Methods/CAPLfunctionGetInt.md', 'CAPLFunctions/Obsolete/EthernetIL/CAPLfunctionEthSetTokenInteger.md', 'CAPLFunctions/IP/Selectors/CAPLfunctionProtocolField.md', 'CAPLFunctions/IP/Selectors/CAPLfunctionProtocolOptionalStructureField.md', 'CAPLFunctions/Obsolete/EthernetIL/CAPLfunctionEthSetTokenInt64.md', 'CAPLFunctions/IP/Methods/CAPLfunctionProtocolFieldSetData.md', 'CAPLFunctions/J1939/J1939NodeLayer/Functions/CAPLfunctionJ1939SetTPParam.md', 'CAPLFunctions/Car2x/Functions/CAPLfunctionC2xSetTokenInt64.md', 'CAPLFunctions/ADFX/Functions/CAPLfunctionAfdxSetTokenInt64.md', 'CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpAddField.md', 'CAPLFunctions/Car2x/Functions/CAPLfunctionC2xSetTokenInt.md', 'CAPLFunctions/IP/Methods/CAPLfunctionProtocolSetData.md', 'CAPLFunctions/ADFX/Functions/CAPLfunctionAfdxSetTokenInt.md', 'CAPLFunctions/ISO11783/ISONodeLayer/Functions/CAPLfunctionIso11783SetTPParam.md']"
319,complex_task_zh,我正在测试V2X相关的通信协议。任务是针对一个已经初始化的数据报文，通过指定协议名称和字段标识符，修改其中代表速度或位置信息的数值，甚至在必要时手动设置该字段在原始字节中的偏移和长度。,CAPLFunctions/Car2x/Functions/CAPLfunctionC2xSetTokenInt.md,True,查询具体的函数/方法,False,,"['CANoeCANalyzer/Car2x/protocols/CV2xLayer.md', 'CAPLFunctions/ISO11783/ISOInteractionLayerVT/Functions/CAPLfunctionIso11783VTILManipulateMessage.md', 'CAPLFunctions/Car2x/Functions/CAPLfunctionC2xInitProtocol.md', 'CANoeCANalyzer/Windows/Write/WriteWindowNotifications/45WLAN.md', 'CANoeCANalyzer/Car2x/procedures/c2xProceduresSimStim/c2xConfigureStackBehaviorEU.md', 'CANoeCANalyzer/Car2x/Car2xFeatures.md', 'CANoeCANalyzer/Car2x/protocols/protocoloverviewCar2x.md', 'CANoeCANalyzer/Ribbon/File/Options/BussystemsProtocols/BussystemsProtocolsCar2x.md', 'CAPLFunctions/IP/Methods/CAPLfunctionProtocolFieldSetData.md', 'CANoeCANalyzer/Car2x/Hardware/car2xHwConfig/car2xHwConfigPageSetup.md', 'CANoeCANalyzer/Car2x/procedures/c2xProceduresOther/v2xPerformanceOptimization.md', 'CANoeCANalyzer/Car2x/protocols/CV2XDataLinkLayer.md', 'CAPLFunctions/ISO11783/ISOInteractionLayerTC/Functions/CAPLfunctionIso11783TCILManipulateMessage.md', 'CAPLFunctions/ISO11783/ISOInteractionLayer/Functions/CAPLfunctionIso11783ILManipulateMessage.md', 'CAPLFunctions/IP/Methods/CAPLfunctionProtocolSetData.md']"
319,simple_task_en,I want to set the integer value of a specific protocol field in a Car2x packet.,CAPLFunctions/Car2x/Functions/CAPLfunctionC2xSetTokenInt.md,True,查询具体的函数/方法,True,5.0,"['CAPLFunctions/Obsolete/EthernetIL/CAPLfunctionEthSetTokenInteger.md', 'CAPLFunctions/IP/Methods/CAPLfunctionGetInt.md', 'CAPLFunctions/IP/Selectors/CAPLfunctionProtocolField.md', 'CAPLFunctions/IP/Methods/CAPLfunctionGetInt64.md', 'CAPLFunctions/Car2x/Functions/CAPLfunctionC2xSetTokenInt.md', 'CAPLFunctions/Obsolete/EthernetIL/CAPLfunctionEthSetTokenInt64.md', 'CAPLFunctions/IP/Selectors/CAPLfunctionProtocolOptionalStructureField.md', 'CAPLFunctions/Car2x/Functions/CAPLfunctionC2xSetTokenInt64.md', 'CAPLFunctions/IP/Methods/CAPLfunctionProtocolFieldSetData.md', 'CAPLFunctions/Car2x/Functions/CAPLfunctionC2xInitProtocol.md', 'CAPLFunctions/ADFX/Functions/CAPLfunctionAfdxSetTokenInt64.md', 'CAPLFunctions/ADFX/Functions/CAPLfunctionAfdxSetTokenInt.md', 'CAPLFunctions/IP/Methods/CAPLfunctionProtocolSetData.md', 'CAPLFunctions/Obsolete/EthernetIL/CAPLfunctionEthGetTokenInteger.md', 'CAPLFunctions/Car2x/Functions/CAPLfunctionC2xGetTokenInt.md']"
319,complex_task_en,"I am testing V2X-related communication protocols. The task is to modify the speed or position information in a pre-initialized data packet by specifying the protocol name and field identifier, or even manually set the byte offset and length of that field if necessary.",CAPLFunctions/Car2x/Functions/CAPLfunctionC2xSetTokenInt.md,True,查询具体的函数/方法,False,,"['CAPLFunctions/IP/Methods/CAPLfunctionProtocolFieldSetData.md', 'CAPLFunctions/IP/Methods/CAPLfunctionProtocolSetData.md', 'CAPLFunctions/IP/Selectors/CAPLfunctionProtocolFieldByteOffset.md', 'CAPLFunctions/IP/Methods/CAPLfunctionProtocolResizeData.md', 'CAPLFunctions/IP/Selectors/CAPLfunctionProtocolField.md', 'CAPLFunctions/IP/Selectors/CAPLfunctionProtocolOptionalStructureField.md', 'CAPLFunctions/IP/Selectors/CAPLfunctionProtocolByteOffset.md', 'CAPLFunctions/IP/Selectors/CAPLfunctionProtocolFieldBitOffset.md', 'CAPLFunctions/IP/Selectors/CAPLfunctionProtocolFieldByteLength.md', 'CAPLFunctions/IP/Methods/CAPLfunctionProtocolFieldGetData.md', 'CAPLFunctions/Car2x/Functions/CAPLfunctionC2xInitProtocol.md', 'CAPLFunctions/ISO11783/ISOInteractionLayerVT/Functions/CAPLfunctionIso11783VTILSetMsgRawData.md', 'CAPLFunctions/IP/Methods/CAPLfunctionSetData.md', 'CAPLFunctions/IP/Selectors/CAPLfunctionProtocolFieldBitLength.md', 'CAPLFunctions/IP/Selectors/CAPLfunctionProtocolByteLength.md']"
320,simple_task_zh,我想设置LIN从节点自动置位数据指示位的延时。,CAPLFunctions/LIN/Functions/CAPLfunctionLINSetOEMDataIndTime.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/LIN/Functions/CAPLfunctionLINSetOEMDataIndTime.md', 'CAPLFunctions/Obsolete/Functions/CAPLfunctionLINMrSchedSetSyncT.md', 'CAPLFunctions/J1939/GBT27930InteractionLayer/Functions/CAPLfunctionGBT27930ILSetDelayForStateTransition.md', 'CAPLFunctions/LIN/Selectors/CAPLfunctionLINSyncError.md', 'CAPLFunctions/J1939/GBT27930InteractionLayer/Functions/CAPLfunctionGBT27930ilsetmsgdelaytime.md', 'TestCommands/CheckDescriptions/CDLINDiagnosticDelayTimes.md', 'CAPLFunctions/LIN/Functions/CAPLfunctionLINSetWakeupTimings.md', 'CAPLFunctions/LIN/Functions/CAPLfunctionLINSetBusIdleTimeout.md', 'CAPLFunctions/J1939/J1939InteractionLayer/Functions/CAPLfunctionj1939ilsetmsgdelaytime.md', 'CAPLFunctions/J1939/J1939InteractionLayer/Functions/CAPLfunctionJ1939ILSetNodeProperty.md', 'CAPLFunctions/CANoeIL/Functions/CAPLfunctionILEnableTimingImmed.md', 'TestCommands/CheckDescriptions/CDLINMasterInitializationTime.md', 'CAPLFunctions/ISO11783/ISOInteractionLayer/Functions/CAPLfunctionIso11783ILSetNodeProperty.md', 'CAPLFunctions/ISO11783/ISOInteractionLayer/Functions/CAPLfunctionIso11783ILsetmsgdelaytime.md', 'CAPLFunctions/LIN/Functions/CAPLfunctionLINGetBusIdleTimeout.md']"
320,complex_task_zh,我现在正在为一个特定的LIN OEM变体编写仿真。任务是定义一个时间间隔，使得被仿真的从节点在接收到数据请求后，经过这段指定的毫秒数，能够自动更新并展示它的数据生效标识，从而同步协议层的交互。,CAPLFunctions/LIN/Functions/CAPLfunctionLINSetOEMDataIndTime.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/LIN/Functions/CAPLfunctionLINSetOEMDataIndTime.md', 'CAPLFunctions/LIN/Selectors/CAPLfunctionLINSyncError.md', 'CAPLFunctions/LIN/Selectors/CAPLfunctionLINMessage.md', 'TestCommands/CheckDescriptions/CDLINResponseDuration.md', 'CAPLFunctions/Obsolete/Functions/CAPLfunctionLINMrSchedSetSyncT.md', 'CAPLFunctions/CANopen/NodeLayerTFS/Functions/CAPLfunctionCoTfsLssSendActBitTimingParReq.md', 'CAPLFunctions/LIN/Selectors/CAPLfunctionLINBaudrateEvent.md', 'CAPLFunctions/LIN/Selectors/CAPLfunctionLINDLCInfo.md', 'CAPLFunctions/Obsolete/Functions/CAPLfunctionDiagSetRequestInterval.md', 'CAPLFunctions/J1939/GBT27930InteractionLayer/Functions/CAPLfunctionGBT27930ilsetmsgdelaytime.md', 'CAPLFunctions/CANopen/NodeLayerTFS/Functions/CAPLfunctionCoTfsLssWaitForActBitTimingParReq.md', 'CAPLFunctions/LIN/Functions/CAPLfunctionLINSendSamplingTestHeader.md', 'CAPLFunctions/J1939/J1939InteractionLayer/Functions/CAPLfunctionj1939ilsetmsgdelaytime.md', 'CAPLFunctions/LIN/Functions/CAPLfunctionLINSetOEMDataInd.md', 'CAPLFunctions/ISO11783/ISOInteractionLayer/Functions/CAPLfunctionIso11783ILsetmsgdelaytime.md']"
320,simple_task_en,I want to set the delay for a LIN slave to automatically set its data indication bit.,CAPLFunctions/LIN/Functions/CAPLfunctionLINSetOEMDataIndTime.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/LIN/Functions/CAPLfunctionLINSetOEMDataIndTime.md', 'CAPLFunctions/LIN/Functions/CAPLfunctionLINSetOEMSleepInd.md', 'CAPLFunctions/LIN/Functions/CAPLfunctionLINSetOEMDataInd.md', 'CAPLFunctions/Obsolete/Functions/CAPLfunctionLINMrSchedSetSyncT.md', 'CAPLFunctions/LIN/Functions/CAPLfunctionLINSetBusIdleTimeout.md', 'CAPLFunctions/J1939/GBT27930InteractionLayer/Functions/CAPLfunctionGBT27930ilsetmsgdelaytime.md', 'CAPLFunctions/CANopen/NodeLayerTFS/Functions/CAPLfunctionCoTfsLssSendActBitTimingParReq.md', 'CAPLFunctions/LIN/Functions/CAPLfunctionLINSetOEMWakeupInd.md', 'CANoeCANalyzer/VisualSequencer/VSCommands/VSCommandLINSendSleep.md', 'CAPLFunctions/J1939/J1939InteractionLayer/Functions/CAPLfunctionj1939ilsetmsgdelaytime.md', 'CAPLFunctions/CANopen/NodeLayerTFS/Functions/CAPLfunctionCoTfsLssAddMasterResponseActivateBitTiming.md', 'CAPLFunctions/ISO11783/ISOInteractionLayer/Functions/CAPLfunctionIso11783ILsetmsgdelaytime.md', 'CAPLFunctions/LIN/Functions/CAPLfunctionLINGetBusIdleTimeout.md', 'CAPLFunctions/LIN/Functions/CAPLfunctionLINGetOEMSleepInd.md', 'CAPLFunctions/CANopen/NodeLayerTFS/Functions/CAPLfunctionCoTfsLssWaitForActBitTimingParReq.md']"
320,complex_task_en,"I am currently writing a simulation for a specific LIN OEM variant. The task is to define a time interval such that the simulated slave, after receiving a data request, can automatically update and present its data validity indicator after this specified number of milliseconds, thus synchronizing the protocol layer interaction.",CAPLFunctions/LIN/Functions/CAPLfunctionLINSetOEMDataIndTime.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/LIN/Functions/CAPLfunctionLINSetOEMDataIndTime.md', 'CAPLFunctions/LIN/EventProcedures/CAPLfunctionOnLINSlaveTimeout.md', 'CAPLFunctions/LIN/Selectors/CAPLfunctionLINSyncError.md', 'CAPLFunctions/SmartCharging/Functions/CAPLfunctionSCC_SLAC_SetLinkStatusPollingInterval.md', 'CAPLFunctions/Obsolete/Functions/CAPLfunctionDiagSetRequestInterval.md', 'CAPLFunctions/CANopen/NodeLayerTFS/Functions/CAPLfunctionCoTfsLssWaitForActBitTimingParReq.md', 'CAPLFunctions/J1939/GBT27930InteractionLayer/Functions/CAPLfunctionGBT27930ilsetmsgdelaytime.md', 'CAPLFunctions/CANopen/NodeLayerTFS/Functions/CAPLfunctionCoTfsLssSendActBitTimingParReq.md', 'TestCommands/CheckDescriptions/CDLINResponseDuration.md', 'CAPLFunctions/Obsolete/Functions/CAPLfunctionLINMrSchedSetSyncT.md', 'CAPLFunctions/ISO11783/ISOInteractionLayer/Functions/CAPLfunctionIso11783ILsetmsgcycletime.md', 'CAPLFunctions/LIN/Selectors/CAPLfunctionLINMessage.md', 'CAPLFunctions/J1939/J1939InteractionLayer/Functions/CAPLfunctionj1939ilsetmsgdelaytime.md', 'CAPLFunctions/LIN/Functions/CAPLfunctionLINSetOEMDataInd.md', 'CAPLFunctions/ISO11783/ISOInteractionLayer/Functions/CAPLfunctionIso11783ILsetmsgdelaytime.md']"
321,simple_task_zh,我想获取以太网端口的消息发送速率。,CAPLFunctions/IP/Functions/CAPLfunctionEthGetTxPacketRate.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/IP/Functions/CAPLfunctionEthGetTxPacketRate.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthGetTxBitRate.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthGetRxBitRate.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthGetRxPacketRate.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthGetLinkSpeed.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthGetTxBytesTotalCount.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthGetTxPacketsTotalCount.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthGetRxBytesTotalCount.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthGetSQI.md', 'CAPLFunctions/IP/Objects/CAPLfunctionEth.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthGetRxPacketsTotalCount.md', 'CAPLFunctions/IP/Functions/CAPLfunctionethGetEthernetPort.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthGetTxErrorPacketsTotalCount.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthGetRxErrorPacketsTotalCount.md', 'CAPLFunctions/IP/Functions/CAPLfunctionLookupEthernetPort.md']"
321,complex_task_zh,我现在需要对以太网接口的吞吐量进行监控。任务是读取特定网络端口的消息发送频率（每秒包数），我需要能够选择并查询当前的瞬时值或者是测量期间的平均值、最大值。,CAPLFunctions/IP/Functions/CAPLfunctionEthGetTxPacketRate.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/IP/Functions/CAPLfunctionEthGetTxPacketRate.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthGetRxPacketRate.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthGetTxBitRate.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthGetRxBitRate.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthGetSQI.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthGetLinkSpeed.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthGetRxBytesTotalCount.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthGetTxPacketsTotalCount.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthGetTxBytesTotalCount.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthGetRxPacketsTotalCount.md', 'CAPLFunctions/IP/Objects/CAPLfunctionEth.md', 'Shared/SystemVariables/SysVarStatisticsEthernet.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthGetTxErrorPacketsTotalCount.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthGetRxErrorPacketsTotalCount.md', 'CAPLFunctions/IP/EventProcedures/CAPLfunctionOnEthernetStatus.md']"
321,simple_task_en,I want to get the TX packet rate of an Ethernet port.,CAPLFunctions/IP/Functions/CAPLfunctionEthGetTxPacketRate.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/IP/Functions/CAPLfunctionEthGetTxPacketRate.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthGetRxPacketRate.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthGetTxBitRate.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthGetTxPacketsTotalCount.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthGetTxBytesTotalCount.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthGetRxBitRate.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthGetRxPacketsTotalCount.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthGetRxBytesTotalCount.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthGetTxErrorPacketsTotalCount.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthGetRxErrorPacketsTotalCount.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthGetLinkSpeed.md', 'CAPLFunctions/IP/Objects/CAPLfunctionEth.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthGetSQI.md', 'CAPLFunctions/IP/EventProcedures/CAPLfunctionOnEthernetStatus.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthResetStatisticsOfPort.md']"
321,complex_task_en,"I am currently monitoring the throughput of an Ethernet interface. The task is to read the message transmission frequency (packets per second) of a specific network port, and I need to be able to select and query the current instantaneous value or the average and maximum values during the measurement.",CAPLFunctions/IP/Functions/CAPLfunctionEthGetTxPacketRate.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/IP/Functions/CAPLfunctionEthGetTxPacketRate.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthGetRxPacketRate.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthGetTxBitRate.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthGetRxBitRate.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthGetLinkSpeed.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthGetTxPacketsTotalCount.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthGetSQI.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthGetRxPacketsTotalCount.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthGetTxBytesTotalCount.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthGetRxBytesTotalCount.md', 'CAPLFunctions/IP/Objects/CAPLfunctionEth.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthGetTxErrorPacketsTotalCount.md', 'CAPLFunctions/IP/Functions/CAPLfunctionEthGetRxErrorPacketsTotalCount.md', 'CAPLFunctions/IP/EventProcedures/CAPLfunctionOnEthernetStatus.md', 'Shared/SystemVariables/SysVarStatisticsEthernet.md']"
